ticker,date,dividends,currency
TGT-RM,2019-05-15,0.64,USD
TGT-RM,2019-08-21,0.66,USD
TGT-RM,2019-11-20,0.66,USD
TGT-RM,2020-02-19,0.66,USD
TGT-RM,2020-05-20,0.66,USD
TGT-RM,2020-08-19,0.68,USD
TGT-RM,2020-11-18,0.68,USD
TGT-RM,2021-02-17,0.68,USD
TGT-RM,2021-05-19,0.68,USD
TGT-RM,2021-08-18,0.9,USD
TGT-RM,2021-11-17,0.9,USD
QCOM-RM,2021-12-02,0.68,USD
NEE-RM,2021-11-26,0.385,USD
CHMF,2021-12-14,85.93,RUR
NLMK,2021-12-07,13.33,RUR
JNJ-RM,2021-11-23,1.06,USD
ETLN,2021-12-10,9.39,RUR
MAGN,2022-01-13,2.663,RUR
ABBV-RM,2022-01-14,1.41,USD
MGNT,2021-12-31,294.37,RUR
AQUA,2021-12-20,4.0,RUR
DSKY,2021-12-26,5.2,RUR
MVID,2021-12-16,35.0,RUR
KAZT,2021-12-22,10.0,RUR
PHOR,2021-12-20,234.0,RUR
AKRN,2021-12-14,720.0,RUR
GE-RM,2015-02-23,0.23,USD
GE-RM,2015-06-22,0.23,USD
GE-RM,2015-09-21,0.23,USD
GE-RM,2015-12-21,0.23,USD
GE-RM,2016-02-29,0.23,USD
GE-RM,2016-06-20,0.23,USD
GE-RM,2016-09-19,0.23,USD
GE-RM,2016-12-27,0.24,USD
GE-RM,2017-02-27,0.24,USD
GE-RM,2017-06-19,0.24,USD
GE-RM,2017-09-18,0.24,USD
GE-RM,2017-12-27,0.12,USD
GE-RM,2018-02-26,0.12,USD
GE-RM,2018-06-18,0.12,USD
GE-RM,2018-09-09,0.12,USD
GE-RM,2018-12-20,0.01,USD
GE-RM,2019-03-11,0.01,USD
GE-RM,2019-07-01,0.01,USD
GE-RM,2019-09-16,0.01,USD
GE-RM,2019-12-23,0.01,USD
GE-RM,2020-03-09,0.01,USD
GE-RM,2020-06-29,0.01,USD
GE-RM,2020-09-28,0.01,USD
GE-RM,2020-12-21,0.01,USD
GE-RM,2021-03-08,0.01,USD
GE-RM,2021-06-28,0.08,USD
GE-RM,2021-09-27,0.08,USD
PG-RM,2015-01-23,0.644,USD
PG-RM,2015-04-27,0.663,USD
PG-RM,2015-07-24,0.663,USD
PG-RM,2015-10-23,0.663,USD
PG-RM,2016-01-22,0.663,USD
PG-RM,2016-04-18,0.669,USD
PG-RM,2016-07-22,0.669,USD
PG-RM,2016-10-21,0.669,USD
PG-RM,2017-01-20,0.669,USD
PG-RM,2017-04-21,0.69,USD
PG-RM,2017-07-21,0.69,USD
PG-RM,2017-10-20,0.69,USD
PG-RM,2018-01-19,0.69,USD
PG-RM,2018-04-20,0.717,USD
PG-RM,2018-07-20,0.717,USD
PG-RM,2018-10-19,0.717,USD
PG-RM,2019-01-18,0.717,USD
PG-RM,2019-04-19,0.746,USD
PG-RM,2019-07-19,0.746,USD
PG-RM,2019-10-18,0.746,USD
PG-RM,2020-01-24,0.746,USD
PG-RM,2020-04-24,0.791,USD
PG-RM,2020-07-24,0.791,USD
PG-RM,2020-10-23,0.791,USD
PG-RM,2021-01-22,0.791,USD
PG-RM,2021-04-23,0.87,USD
PG-RM,2021-07-23,0.87,USD
PG-RM,2021-10-22,0.87,USD
SIBN,2021-12-28,40.0,RUR
MRSB,2021-12-06,0.023076,RUR
UPRO,2021-12-17,0.190329044536,RUR
CAT-RM,2015-01-20,0.7,USD
CAT-RM,2015-04-20,0.7,USD
CAT-RM,2015-07-20,0.77,USD
CAT-RM,2015-10-26,0.77,USD
CAT-RM,2016-01-20,0.77,USD
CAT-RM,2016-04-25,0.77,USD
CAT-RM,2016-07-20,0.77,USD
CAT-RM,2016-10-24,0.77,USD
CAT-RM,2017-01-20,0.77,USD
CAT-RM,2017-04-24,0.77,USD
CAT-RM,2017-07-20,0.78,USD
CAT-RM,2017-10-23,0.78,USD
CAT-RM,2018-01-22,0.78,USD
CAT-RM,2018-04-23,0.78,USD
CAT-RM,2018-07-20,0.86,USD
CAT-RM,2018-10-22,0.86,USD
CAT-RM,2019-01-22,0.86,USD
CAT-RM,2019-04-22,0.86,USD
CAT-RM,2019-07-22,1.03,USD
CAT-RM,2019-10-21,1.03,USD
CAT-RM,2020-01-21,1.03,USD
CAT-RM,2020-04-20,1.03,USD
CAT-RM,2020-07-20,1.03,USD
CAT-RM,2020-10-26,1.03,USD
CAT-RM,2021-01-20,1.03,USD
CAT-RM,2021-04-26,1.03,USD
CAT-RM,2021-07-20,1.11,USD
CAT-RM,2021-10-25,1.11,USD
SBUX-RM,2022-02-11,0.49,USD
RASP,2022-01-18,28.0,RUR
TATN,2022-01-10,9.98,RUR
TATNP,2022-01-10,9.98,RUR
GMKN,2022-01-14,1523.17,RUR
QIWI,2021-12-06,0.3,USD
FIVE,2021-12-17,73.65,RUR
KO-RM,2015-03-16,0.33,USD
KO-RM,2015-06-15,0.33,USD
KO-RM,2015-09-15,0.33,USD
KO-RM,2015-12-01,0.33,USD
KO-RM,2016-03-15,0.35,USD
KO-RM,2016-06-15,0.35,USD
KO-RM,2016-09-15,0.35,USD
KO-RM,2016-12-01,0.35,USD
KO-RM,2017-03-15,0.37,USD
KO-RM,2017-06-15,0.37,USD
KO-RM,2017-09-15,0.37,USD
KO-RM,2017-12-01,0.37,USD
KO-RM,2018-03-15,0.39,USD
KO-RM,2018-06-15,0.39,USD
KO-RM,2018-09-14,0.39,USD
KO-RM,2018-11-30,0.39,USD
KO-RM,2019-03-15,0.4,USD
KO-RM,2019-06-14,0.4,USD
KO-RM,2019-09-16,0.4,USD
KO-RM,2019-12-02,0.4,USD
KO-RM,2020-03-16,0.41,USD
KO-RM,2020-06-15,0.41,USD
KO-RM,2020-09-15,0.41,USD
KO-RM,2020-12-01,0.41,USD
KO-RM,2021-03-15,0.42,USD
KO-RM,2021-06-15,0.42,USD
KO-RM,2021-09-15,0.42,USD
KO-RM,2021-12-01,0.42,USD
GEMA,2022-01-05,23.5,RUR
GM-RM,2015-03-11,0.3,USD
GM-RM,2015-06-10,0.36,USD
GM-RM,2015-09-14,0.36,USD
GM-RM,2015-12-18,0.36,USD
GM-RM,2016-03-11,0.38,USD
GM-RM,2016-06-10,0.38,USD
GM-RM,2016-09-09,0.38,USD
GM-RM,2016-12-07,0.38,USD
GM-RM,2017-03-10,0.38,USD
GM-RM,2017-06-09,0.38,USD
GM-RM,2017-09-08,0.38,USD
GM-RM,2017-12-08,0.38,USD
GM-RM,2018-03-09,0.38,USD
GM-RM,2018-06-08,0.38,USD
GM-RM,2018-09-07,0.38,USD
GM-RM,2018-12-07,0.38,USD
GM-RM,2019-03-08,0.38,USD
GM-RM,2019-06-07,0.38,USD
GM-RM,2019-09-06,0.38,USD
GM-RM,2019-12-06,0.38,USD
GM-RM,2020-03-06,0.38,USD
CAT-RM,2022-01-20,1.11,USD
MA-RM,2015-01-09,0.16,USD
MA-RM,2015-04-09,0.16,USD
MA-RM,2015-07-09,0.16,USD
MA-RM,2015-10-09,0.16,USD
MA-RM,2016-01-08,0.19,USD
MA-RM,2016-04-08,0.19,USD
MA-RM,2016-07-08,0.19,USD
MA-RM,2016-10-10,0.19,USD
MA-RM,2017-01-09,0.22,USD
MA-RM,2017-04-07,0.22,USD
MA-RM,2017-07-07,0.22,USD
MA-RM,2017-10-06,0.22,USD
MA-RM,2018-01-09,0.25,USD
MA-RM,2018-04-09,0.25,USD
MA-RM,2018-07-09,0.25,USD
MA-RM,2018-10-09,0.25,USD
MA-RM,2019-01-09,0.33,USD
MA-RM,2019-04-09,0.33,USD
MA-RM,2019-07-09,0.33,USD
MA-RM,2019-10-09,0.33,USD
MA-RM,2020-01-09,0.4,USD
MA-RM,2020-04-09,0.4,USD
MA-RM,2020-07-09,0.4,USD
MA-RM,2020-10-09,0.4,USD
MA-RM,2021-01-08,0.44,USD
MA-RM,2021-04-09,0.44,USD
MA-RM,2021-07-09,0.44,USD
MA-RM,2021-10-08,0.44,USD
MA-RM,2022-01-07,0.49,USD
PFE-RM,2022-01-28,0.4,USD
MSFT-RM,2022-02-17,0.62,USD
ABT-RM,2022-01-14,0.47,USD
T-RM,2022-01-10,0.52,USD
CVX-RM,2015-02-17,1.07,USD
CVX-RM,2015-05-19,1.07,USD
CVX-RM,2015-08-19,1.07,USD
CVX-RM,2015-11-18,1.07,USD
CVX-RM,2016-02-18,1.07,USD
CVX-RM,2016-05-19,1.07,USD
CVX-RM,2016-08-19,1.07,USD
CVX-RM,2016-11-18,1.08,USD
CVX-RM,2017-02-16,1.08,USD
CVX-RM,2017-05-19,1.08,USD
CVX-RM,2017-08-18,1.08,USD
CVX-RM,2017-11-17,1.08,USD
CVX-RM,2018-02-16,1.12,USD
CVX-RM,2018-05-18,1.12,USD
CVX-RM,2018-08-17,1.12,USD
CVX-RM,2018-11-16,1.12,USD
CVX-RM,2019-02-15,1.19,USD
CVX-RM,2019-05-17,1.19,USD
CVX-RM,2019-08-19,1.19,USD
CVX-RM,2019-11-18,1.19,USD
CVX-RM,2020-02-18,1.29,USD
CVX-RM,2020-05-19,1.29,USD
CVX-RM,2020-08-19,1.29,USD
CVX-RM,2020-11-18,1.29,USD
CVX-RM,2021-02-17,1.29,USD
CVX-RM,2021-05-19,1.34,USD
CVX-RM,2021-08-19,1.34,USD
CVX-RM,2021-11-18,1.34,USD
EBAY-RM,2019-03-01,0.14,USD
EBAY-RM,2019-06-01,0.14,USD
EBAY-RM,2019-09-03,0.14,USD
EBAY-RM,2019-12-02,0.14,USD
EBAY-RM,2020-03-02,0.16,USD
EBAY-RM,2020-06-01,0.16,USD
EBAY-RM,2020-09-01,0.16,USD
EBAY-RM,2020-12-01,0.16,USD
EBAY-RM,2021-03-01,0.18,USD
EBAY-RM,2021-06-01,0.18,USD
EBAY-RM,2021-09-01,0.18,USD
EBAY-RM,2021-12-01,0.18,USD
GPS-RM,2015-01-07,0.22,USD
GPS-RM,2015-04-08,0.23,USD
GPS-RM,2015-07-08,0.23,USD
GPS-RM,2015-10-07,0.23,USD
GPS-RM,2016-01-06,0.23,USD
GPS-RM,2016-04-06,0.23,USD
GPS-RM,2016-07-06,0.23,USD
GPS-RM,2016-10-05,0.23,USD
GPS-RM,2017-01-04,0.23,USD
GPS-RM,2017-04-05,0.23,USD
GPS-RM,2017-07-05,0.23,USD
GPS-RM,2017-10-04,0.23,USD
GPS-RM,2018-01-03,0.23,USD
GPS-RM,2018-04-11,0.243,USD
GPS-RM,2018-07-11,0.243,USD
GPS-RM,2018-10-10,0.243,USD
GPS-RM,2019-01-09,0.243,USD
GPS-RM,2019-04-10,0.243,USD
GPS-RM,2019-07-10,0.243,USD
GPS-RM,2019-10-09,0.243,USD
GPS-RM,2020-01-08,0.243,USD
GPS-RM,2020-04-08,0.243,USD
GPS-RM,2021-04-07,0.243,USD
GPS-RM,2021-07-07,0.12,USD
GPS-RM,2021-10-06,0.12,USD
GPS-RM,2022-01-05,0.12,USD
CMCSA-RM,2015-01-07,0.225,USD
CMCSA-RM,2015-04-01,0.25,USD
CMCSA-RM,2015-07-01,0.25,USD
CMCSA-RM,2015-10-07,0.25,USD
CMCSA-RM,2016-01-06,0.25,USD
CMCSA-RM,2016-04-06,0.275,USD
CMCSA-RM,2016-07-06,0.275,USD
CMCSA-RM,2016-10-05,0.275,USD
CMCSA-RM,2017-01-04,0.275,USD
CMCSA-RM,2017-04-05,0.1575,USD
CMCSA-RM,2017-07-05,0.1575,USD
CMCSA-RM,2017-10-04,0.1575,USD
CMCSA-RM,2018-01-03,0.1575,USD
CMCSA-RM,2018-04-04,0.19,USD
CMCSA-RM,2018-07-03,0.19,USD
CMCSA-RM,2018-10-03,0.19,USD
CMCSA-RM,2019-01-02,0.19,USD
CMCSA-RM,2019-04-03,0.21,USD
CMCSA-RM,2019-07-03,0.21,USD
CMCSA-RM,2019-10-02,0.21,USD
CMCSA-RM,2020-01-08,0.21,USD
CMCSA-RM,2020-04-01,0.23,USD
CMCSA-RM,2020-07-01,0.23,USD
CMCSA-RM,2020-10-07,0.23,USD
CMCSA-RM,2021-01-06,0.23,USD
CMCSA-RM,2021-04-07,0.25,USD
CMCSA-RM,2021-07-07,0.25,USD
CMCSA-RM,2021-10-06,0.25,USD
CMCSA-RM,2022-01-05,0.25,USD
ORCL-RM,2015-01-07,0.12,USD
ORCL-RM,2015-04-07,0.15,USD
ORCL-RM,2015-07-08,0.15,USD
ORCL-RM,2015-10-14,0.15,USD
ORCL-RM,2016-01-06,0.15,USD
ORCL-RM,2016-04-14,0.15,USD
ORCL-RM,2016-07-06,0.15,USD
ORCL-RM,2016-10-12,0.15,USD
ORCL-RM,2017-01-05,0.15,USD
ORCL-RM,2017-04-12,0.19,USD
ORCL-RM,2017-07-19,0.19,USD
ORCL-RM,2017-10-11,0.19,USD
ORCL-RM,2018-01-10,0.19,USD
ORCL-RM,2018-04-17,0.19,USD
ORCL-RM,2018-07-17,0.19,USD
ORCL-RM,2018-10-16,0.19,USD
ORCL-RM,2019-01-16,0.19,USD
ORCL-RM,2019-04-11,0.24,USD
ORCL-RM,2019-07-17,0.24,USD
ORCL-RM,2019-10-10,0.24,USD
ORCL-RM,2020-01-09,0.24,USD
ORCL-RM,2020-04-09,0.24,USD
ORCL-RM,2020-07-15,0.24,USD
ORCL-RM,2020-10-08,0.24,USD
ORCL-RM,2021-01-07,0.24,USD
ORCL-RM,2021-04-08,0.32,USD
ORCL-RM,2021-07-15,0.32,USD
ORCL-RM,2021-10-12,0.32,USD
ORCL-RM,2022-01-07,0.32,USD
JNJ-RM,2022-02-22,1.06,USD
VTRS-RM,2021-05-24,0.11,USD
VTRS-RM,2021-08-24,0.11,USD
VTRS-RM,2021-11-23,0.11,USD
VTRS-RM,2022-02-24,0.12,USD
F-RM,2021-11-19,0.1,USD
F-RM,2022-01-31,0.1,USD
HHRU,2022-01-24,0.84,USD
UNH-RM,2015-03-13,0.375,USD
UNH-RM,2015-06-15,0.5,USD
UNH-RM,2015-09-11,0.5,USD
UNH-RM,2015-12-04,0.5,USD
UNH-RM,2016-03-11,0.5,USD
UNH-RM,2016-06-17,0.625,USD
UNH-RM,2016-09-09,0.625,USD
UNH-RM,2016-12-02,0.625,USD
UNH-RM,2017-03-10,0.625,USD
UNH-RM,2017-06-19,0.75,USD
UNH-RM,2017-09-08,0.75,USD
UNH-RM,2017-12-01,0.75,USD
UNH-RM,2018-03-09,0.75,USD
UNH-RM,2018-06-18,0.9,USD
UNH-RM,2018-09-07,0.9,USD
UNH-RM,2018-12-03,0.9,USD
UNH-RM,2019-03-11,0.9,USD
UNH-RM,2019-06-17,1.08,USD
UNH-RM,2019-09-16,1.08,USD
UNH-RM,2019-12-09,1.08,USD
UNH-RM,2020-03-16,1.08,USD
UNH-RM,2020-06-22,1.25,USD
UNH-RM,2020-09-14,1.25,USD
UNH-RM,2020-12-07,1.25,USD
UNH-RM,2021-03-15,1.25,USD
UNH-RM,2021-06-21,1.45,USD
UNH-RM,2021-09-13,1.45,USD
UNH-RM,2021-12-06,1.45,USD
HPQ-RM,2021-12-08,0.25,USD
HPQ-RM,2022-03-09,0.25,USD
TGT-RM,2022-02-16,0.9,USD
QCOM-RM,2022-03-03,0.68,USD
FIXP,2021-09-24,11.5,RUR
MCD-RM,2022-03-01,1.38,USD
COST-RM,2015-02-09,5.0,USD
COST-RM,2015-02-13,0.355,USD
COST-RM,2015-05-01,0.4,USD
COST-RM,2015-08-14,0.4,USD
COST-RM,2015-11-13,0.4,USD
COST-RM,2016-02-12,0.4,USD
COST-RM,2016-04-29,0.45,USD
COST-RM,2016-08-12,0.45,USD
COST-RM,2016-11-04,0.45,USD
COST-RM,2017-02-10,0.45,USD
COST-RM,2017-05-10,7.0,USD
COST-RM,2017-05-12,0.5,USD
COST-RM,2017-08-18,0.5,USD
COST-RM,2017-11-17,0.5,USD
COST-RM,2018-02-16,0.5,USD
COST-RM,2018-05-11,0.57,USD
COST-RM,2018-08-31,0.57,USD
COST-RM,2018-11-09,0.57,USD
COST-RM,2019-02-08,0.57,USD
COST-RM,2019-05-10,0.65,USD
COST-RM,2019-08-30,0.65,USD
COST-RM,2019-11-01,0.65,USD
COST-RM,2020-02-07,0.65,USD
COST-RM,2020-05-01,0.7,USD
COST-RM,2020-07-31,0.7,USD
COST-RM,2020-10-30,0.7,USD
COST-RM,2020-12-02,10.0,USD
COST-RM,2021-02-05,0.7,USD
COST-RM,2021-04-30,0.79,USD
COST-RM,2021-07-30,0.79,USD
COST-RM,2021-10-29,0.79,USD
COST-RM,2022-02-04,0.79,USD
CMCSA-RM,2022-04-06,0.27,USD
PTR-RM,2015-07-01,1.392,USD
PTR-RM,2015-09-10,0.86,USD
PTR-RM,2016-05-31,0.322,USD
PTR-RM,2016-09-13,0.269,USD
PTR-RM,2017-06-14,0.476,USD
PTR-RM,2018-06-13,0.832,USD
PTR-RM,2018-09-13,1.13,USD
PTR-RM,2019-06-20,1.185,USD
PTR-RM,2019-09-16,0.971,USD
PTR-RM,2020-06-22,0.82,USD
PTR-RM,2020-09-29,1.117,USD
PTR-RM,2021-06-21,1.208,USD
PTR-RM,2021-09-09,1.791,USD
GILD-RM,2015-06-16,0.43,USD
GILD-RM,2015-09-16,0.43,USD
GILD-RM,2015-12-16,0.43,USD
GILD-RM,2016-03-16,0.43,USD
GILD-RM,2016-06-16,0.47,USD
GILD-RM,2016-09-16,0.47,USD
GILD-RM,2016-12-15,0.47,USD
GILD-RM,2017-03-16,0.52,USD
GILD-RM,2017-06-16,0.52,USD
GILD-RM,2017-09-15,0.52,USD
GILD-RM,2017-12-15,0.52,USD
GILD-RM,2018-03-16,0.57,USD
GILD-RM,2018-06-15,0.57,USD
GILD-RM,2018-09-14,0.57,USD
GILD-RM,2018-12-14,0.57,USD
GILD-RM,2019-03-15,0.63,USD
GILD-RM,2019-06-14,0.63,USD
GILD-RM,2019-09-13,0.63,USD
GILD-RM,2019-12-13,0.63,USD
GILD-RM,2020-03-13,0.68,USD
GILD-RM,2020-06-12,0.68,USD
GILD-RM,2020-09-15,0.68,USD
GILD-RM,2020-12-15,0.68,USD
GILD-RM,2021-03-15,0.71,USD
GILD-RM,2021-06-15,0.71,USD
GILD-RM,2021-09-15,0.71,USD
GILD-RM,2021-12-15,0.71,USD
GILD-RM,2022-03-15,0.73,USD
AKRN,2022-03-09,240.0,RUR
EA-RM,2021-12-08,0.17,USD
EA-RM,2022-03-09,0.17,USD
ATVI-RM,2022-04-15,0.47,USD
HON-RM,2015-02-26,0.5175,USD
HON-RM,2015-05-21,0.5175,USD
HON-RM,2015-08-20,0.5175,USD
HON-RM,2015-11-19,0.595,USD
HON-RM,2016-02-25,0.595,USD
HON-RM,2016-05-19,0.595,USD
HON-RM,2016-08-19,0.595,USD
HON-RM,2016-11-18,0.665,USD
HON-RM,2017-02-24,0.665,USD
HON-RM,2017-05-19,0.665,USD
HON-RM,2017-08-18,0.665,USD
HON-RM,2017-11-17,0.745,USD
HON-RM,2018-02-23,0.745,USD
HON-RM,2018-05-18,0.745,USD
HON-RM,2018-08-17,0.745,USD
HON-RM,2018-11-16,0.82,USD
HON-RM,2019-02-22,0.82,USD
HON-RM,2019-05-24,0.82,USD
HON-RM,2019-08-16,0.82,USD
HON-RM,2019-11-15,0.9,USD
HON-RM,2020-02-28,0.9,USD
HON-RM,2020-05-15,0.9,USD
HON-RM,2020-08-14,0.9,USD
HON-RM,2020-11-13,0.93,USD
HON-RM,2021-02-26,0.93,USD
HON-RM,2021-05-14,0.93,USD
HON-RM,2021-08-13,0.93,USD
HON-RM,2021-11-12,0.98,USD
HON-RM,2022-02-25,0.98,USD
MA-RM,2022-04-08,0.49,USD
INGR,2022-03-28,41.69,RUR
ABT-RM,2022-04-15,0.47,USD
ABBV-RM,2022-04-15,1.41,USD
CSCO-RM,2021-10-05,0.37,USD
CSCO-RM,2022-01-05,0.37,USD
CSCO-RM,2022-04-06,0.38,USD
WMT-RM,2022-03-18,0.56,USD
CHMF,2022-05-31,109.81,RUR
LLY-RM,2015-02-13,0.5,USD
LLY-RM,2015-05-18,0.5,USD
LLY-RM,2015-08-14,0.5,USD
LLY-RM,2015-11-13,0.5,USD
LLY-RM,2016-02-12,0.51,USD
LLY-RM,2016-05-13,0.51,USD
LLY-RM,2016-08-15,0.51,USD
LLY-RM,2016-11-15,0.51,USD
LLY-RM,2017-02-15,0.52,USD
LLY-RM,2017-05-15,0.52,USD
LLY-RM,2017-08-15,0.52,USD
LLY-RM,2017-11-15,0.52,USD
LLY-RM,2018-02-15,0.563,USD
LLY-RM,2018-05-17,0.563,USD
LLY-RM,2018-08-15,0.563,USD
LLY-RM,2018-11-15,0.563,USD
LLY-RM,2019-02-15,0.645,USD
LLY-RM,2019-05-17,0.645,USD
LLY-RM,2019-08-15,0.645,USD
LLY-RM,2019-11-15,0.645,USD
LLY-RM,2020-02-14,0.74,USD
LLY-RM,2020-05-15,0.74,USD
LLY-RM,2020-08-14,0.74,USD
LLY-RM,2020-11-13,0.74,USD
LLY-RM,2021-02-12,0.85,USD
LLY-RM,2021-05-14,0.85,USD
LLY-RM,2021-08-13,0.85,USD
LLY-RM,2021-11-15,0.85,USD
LLY-RM,2022-02-15,0.98,USD
MOS-RM,2015-03-05,0.25,USD
MOS-RM,2015-06-04,0.275,USD
MOS-RM,2015-09-03,0.275,USD
MOS-RM,2015-12-03,0.275,USD
MOS-RM,2016-03-03,0.275,USD
MOS-RM,2016-06-02,0.275,USD
MOS-RM,2016-09-08,0.275,USD
MOS-RM,2016-12-01,0.275,USD
MOS-RM,2017-03-02,0.275,USD
MOS-RM,2017-06-01,0.15,USD
MOS-RM,2017-09-07,0.15,USD
MOS-RM,2017-12-07,0.025,USD
MOS-RM,2018-03-01,0.025,USD
MOS-RM,2018-06-07,0.025,USD
MOS-RM,2018-09-06,0.025,USD
MOS-RM,2018-12-06,0.025,USD
MOS-RM,2019-03-07,0.025,USD
MOS-RM,2019-06-06,0.05,USD
MOS-RM,2019-09-05,0.05,USD
MOS-RM,2019-12-05,0.05,USD
MOS-RM,2020-03-05,0.05,USD
MOS-RM,2020-06-04,0.05,USD
MOS-RM,2020-09-03,0.05,USD
MOS-RM,2020-12-03,0.05,USD
MOS-RM,2021-03-04,0.05,USD
MOS-RM,2021-06-03,0.075,USD
MOS-RM,2021-09-02,0.075,USD
MOS-RM,2021-12-02,0.075,USD
MOS-RM,2022-03-03,0.112,USD
CI-RM,2015-03-12,0.04,USD
CI-RM,2016-03-11,0.04,USD
CI-RM,2017-03-10,0.04,USD
CI-RM,2018-03-12,0.04,USD
CI-RM,2019-03-11,0.04,USD
CI-RM,2020-03-10,0.04,USD
CI-RM,2021-03-10,1.0,USD
CI-RM,2021-06-08,1.0,USD
CI-RM,2021-09-08,1.0,USD
CI-RM,2021-12-07,1.0,USD
CI-RM,2022-03-09,1.12,USD
GPS-RM,2022-04-06,0.15,USD
BMY-RM,2022-01-07,0.54,USD
BMY-RM,2022-04-01,0.54,USD
TGT-RM,2022-05-18,0.9,USD
ORCL-RM,2022-04-08,0.32,USD
WMT-RM,2022-05-06,0.56,USD
MSFT-RM,2022-05-19,0.62,USD
AVGO-RM,2021-06-22,3.6,USD
AVGO-RM,2021-09-22,3.6,USD
AVGO-RM,2021-12-22,4.1,USD
AVGO-RM,2022-03-22,4.1,USD
POLY,2022-05-06,0.52,USD
KAZT,2022-05-23,17.4,RUR
SBUX-RM,2022-05-13,0.49,USD
T-RM,2022-04-14,0.278,USD
KZOSP,2021-09-20,0.25,RUR
MU-RM,2022-01-03,0.1,USD
MU-RM,2022-04-11,0.1,USD
PTR-RM,2022-06-17,1.341,USD
KAZTP,2019-05-07,5.0,RUR
KAZTP,2019-09-23,1.0,RUR
KAZTP,2019-12-29,1.0,RUR
KAZTP,2021-05-11,6.85,RUR
KAZTP,2021-12-22,10.0,RUR
KAZTP,2022-05-23,17.4,RUR
BELU,2022-06-17,47.24,RUR
PG-RM,2022-01-21,0.87,USD
PG-RM,2022-04-22,0.913,USD
F-RM,2022-04-26,0.1,USD
KUZB,2015-07-13,0.00063353907,RUR
KUZB,2017-05-09,0.00088875099,RUR
KUZB,2017-10-09,0.0001777502,RUR
KUZB,2019-06-01,0.00084431345,RUR
KUZB,2019-11-19,0.00066656324,RUR
KUZB,2021-05-24,0.00146643915,RUR
COST-RM,2022-04-29,0.9,USD
JNJ-RM,2022-05-24,1.13,USD
CAT-RM,2022-04-25,1.11,USD
QCOM-RM,2022-06-02,0.75,USD
INTC-RM,2022-02-07,0.365,USD
INTC-RM,2022-05-07,0.365,USD
PMSBP,2022-05-22,14.0,RUR
